原句,分词,词频,关键词(TF-IDF),关键词(TextRank),关键词(我们的方法)
,确立,1,龙头企业,龙头企业,研发
,研发,1,,,
,相互,1,,,
,牵头,1,,,
,激励,1,,,
,活动,1,,,
,正向,1,,,
,构建,1,,,
,支撑,1,,,
,提高,1,,,
,推进,1,,,
,技术,1,,,
,成效,1,,,
,强大,1,,,
,增强,1,,,
,地位,1,,,
,发挥,1,,,
,发展,1,,,
,反向,1,,,
,动力,1,,,
,加快,1,,,
,出题者,1,,,
,关键,1,,,
,共性,1,,,
,倒逼,1,,,
,供给,1,,,
,作用,1,,,
,体系,1,,,
,产业链,1,,,
,一体化,1,,,
,,,,,
现代工程和技术科学是科学原理和产业发展、工程研制之间不可缺少的桥梁，在现代科学技术体系中发挥着关键作用。要大力加强多学科融合的现代工程和技术科学研究，带动基础科学和工程技术发展，形成完整的现代科学技术体系。,现代,4,现代,现代,发展
,工程,3,工程,工程,技术
,科学技术,2,科学技术,科学技术,产业
,科学,2,体系,体系,科学
,技术,2,科学,科学,体系
,发展,2,基础科学,基础科学,发挥
,体系,2,大力加强,大力加强,融合
,融合,1,关键作用,关键作用,形成
,缺少,1,技术,技术,科学技术
,科学研究,1,工程技术,工程技术,现代
,研制,1,科学研究,科学研究,工程
,桥梁,1,桥梁,桥梁,带动
,形成,1,融合,融合,学科
,带动,1,发展,发展,之间
,工程技术,1,缺少,缺少,科学研究
,完整,1,,,
,学科,1,,,
,大力加强,1,,,
,基础科学,1,,,
,发挥,1,,,
,原理,1,,,
,关键作用,1,,,
,产业,1,,,
,之间,1,,,
,不可,1,,,
,,,,,
强化国家战略科技力量，提升国家创新体系整体效能。世界科技强国竞争，比拼的是国家战略科技力量。国家实验室、国家科研机构、高水平研究型大学、科技领军企业都是国家战略科技力量的重要组成部分，要自觉履行高水平科技自立自强的使命担当。,科技,6,科技,科技,创新
,国家,6,国家,国家,科技
,战略,3,战略,战略,国家
,力量,3,力量,力量,世界
,高水平,2,高水平,高水平,战略
,领军,1,自立自强,自立自强,企业
,重要,1,研究型,研究型,重要
,自觉,1,比拼,比拼,体系
,自立自强,1,领军,领军,提升
,组成部分,1,科研机构,科研机构,强国
,竞争,1,效能,效能,力量
,科研机构,1,担当,担当,强化
,研究型,1,强国,强国,自立自强
,比拼,1,使命,使命,高水平
,整体,1,实验室,实验室,竞争
,效能,1,,,
,提升,1,,,
,担当,1,,,
,强国,1,,,
,强化,1,,,
,履行,1,,,
,实验室,1,,,
,大学,1,,,
,创新,1,,,
,使命,1,,,
,体系,1,,,
,企业,1,,,
,世界,1,,,
,,,,,
国家实验室要按照“四个面向”的要求，紧跟世界科技发展大势，适应我国发展对科技发展提出的使命任务，多出战略性、关键性重大科技成果，并同国家重点实验室结合，形成中国特色国家实验室体系。,实验室,3,实验室,实验室,科技
,国家,3,国家,国家,发展
,发展,3,科技,科技,国家
,科技,2,发展,发展,我国
,面向,1,科技成果,科技成果,中国
,重点,1,关键性,关键性,世界
,重大,1,紧跟,紧跟,体系
,适应,1,大势,大势,重大
,要求,1,多出,多出,形成
,结合,1,使命,使命,重点
,紧跟,1,战略性,战略性,科技成果
,科技成果,1,面向,面向,提出
,特色,1,特色,特色,面向
,提出,1,适应,适应,要求
,按照,1,四个,四个,战略性
,战略性,1,,,
,我国,1,,,
,形成,1,,,
,大势,1,,,
,多出,1,,,
,四个,1,,,
,关键性,1,,,
,使命,1,,,
,体系,1,,,
,任务,1,,,
,中国,1,,,
,世界,1,,,
,,,,,
国家科研机构要以国家战略需求为导向，着力解决影响制约国家发展全局和长远利益的重大科技问题，加快建设原始创新策源地，加快突破关键核心技术。,国家,3,国家,国家,创新
,加快,2,加快,加快,科技
,需求,1,策源地,策源地,发展
,问题,1,长远利益,长远利益,建设
,长远利益,1,科研机构,科研机构,国家
,重大,1,核心技术,核心技术,加快
,解决,1,全局,全局,战略
,策源地,1,导向,导向,关键
,突破,1,着力,着力,重大
,科研机构,1,制约,制约,突破
,科技,1,原始,原始,核心技术
,着力,1,关键,关键,问题
,核心技术,1,科技,科技,需求
,战略,1,战略,战略,解决
,影响,1,创新,创新,导向
,建设,1,,,
,导向,1,,,
,发展,1,,,
,原始,1,,,
,制约,1,,,
,创新,1,,,
,关键,1,,,
,全局,1,,,
,,,,,
高水平研究型大学要把发展科技第一生产力、培养人才第一资源、增强创新第一动力更好结合起来，发挥基础研究深厚、学科交叉融合的优势，成为基础研究的主力军和重大科技突破的生力军。要强化研究型大学建设同国家战略目标、战略任务的对接，加强基础前沿探索和关键技术突破，努力构建中国特色、中国风格、中国气派的学科体系、学术体系、话语体系，为培养更多杰出人才作出贡献。,第一,3,研究型,研究型,创新
,基础,3,体系,体系,科技
,体系,3,第一,第一,发展
,中国,3,基础,基础,建设
,突破,2,学科,学科,国家
,科技,2,科技,科技,加强
,研究型,2,杰出人才,杰出人才,中国
,研究,2,大学,大学,战略
,学科,2,突破,突破,研究
,大学,2,培养人才,培养人才,基础
,高水平,1,生力军,生力军,体系
,风格,1,作出贡献,作出贡献,重大
,重大,1,主力军,主力军,发挥
,起来,1,中国,中国,优势
,资源,1,关键技术,关键技术,突破
,话语,1,,,
,融合,1,,,
,结合,1,,,
,生力军,1,,,
,生产力,1,,,
,特色,1,,,
,深厚,1,,,
,气派,1,,,
,构建,1,,,
,杰出人才,1,,,
,更好,1,,,
,探索,1,,,
,战略目标,1,,,
,战略,1,,,
,成为,1,,,
,强化,1,,,
,建设,1,,,
,对接,1,,,
,学术,1,,,
,增强,1,,,
,培养人才,1,,,
,培养,1,,,
,国家,1,,,
,发挥,1,,,
,发展,1,,,
,努力,1,,,
,动力,1,,,
,加强,1,,,
,前沿,1,,,
,创新,1,,,
,关键技术,1,,,
,作出贡献,1,,,
,优势,1,,,
,任务,1,,,
,交叉,1,,,
,主力军,1,,,
,,,,,
科技领军企业要发挥市场需求、集成创新、组织平台的优势，打通从科技强到企业强、产业强、经济强的通道。要以企业牵头，整合集聚创新资源，形成跨领域、大协作、高强度的创新基地，开展产业共性关键技术研发、科技成果转化及产业化、科技资源共享服务，推动重点领域项目、基地、人才、资金一体化配置，提升我国产业基础能力和产业链现代化水平。,科技,3,科技,科技,创新
,创新,3,创新,创新,科技
,企业,3,产业,产业,经济
,产业,3,大协作,大协作,推动
,领域,2,企业,企业,我国
,基地,2,基地,基地,产业
,高强度,1,领域,领域,领域
,领军,1,资源共享,资源共享,人才
,项目,1,科技成果,科技成果,企业
,集聚,1,共性,共性,基础
,集成,1,关键技术,关键技术,发挥
,重点,1,高强度,高强度,优势
,配置,1,领军,领军,资源
,通道,1,牵头,牵头,提升
,转化,1,集聚,集聚,形成
,资金,1,,,
,资源共享,1,,,
,资源,1,,,
,能力,1,,,
,经济,1,,,
,组织,1,,,
,科技成果,1,,,
,研发,1,,,
,现代化,1,,,
,牵头,1,,,
,水平,1,,,
,服务,1,,,
,整合,1,,,
,提升,1,,,
,推动,1,,,
,打通,1,,,
,我国,1,,,
,形成,1,,,
,开展,1,,,
,平台,1,,,
,市场需求,1,,,
,大协作,1,,,
,基础,1,,,
,发挥,1,,,
,关键技术,1,,,
,共性,1,,,
,优势,1,,,
,人才,1,,,
,产业链,1,,,
,产业化,1,,,
,一体化,1,,,
,,,,,
各地区要立足自身优势，结合产业发展需求，科学合理布局科技创新。要支持有条件的地方建设综合性国家科学中心或区域科技创新中心，使之成为世界科学前沿领域和新兴产业技术创新、全球科技创新要素的汇聚地。,科技,3,科技,科技,创新
,科学,3,创新,创新,科技
,创新,3,科学,科学,发展
,中心,2,合理布局,合理布局,建设
,领域,1,中心,中心,国家
,需求,1,汇聚,汇聚,产业
,要素,1,技术创新,技术创新,科学
,自身,1,前沿,前沿,领域
,综合性,1,立足,立足,世界
,结合,1,新兴产业,新兴产业,全球
,立足,1,综合性,综合性,优势
,汇聚,1,要素,要素,支持
,条件,1,自身,自身,成为
,新兴产业,1,区域,区域,要素
,支持,1,结合,结合,需求
,技术创新,1,,,
,成为,1,,,
,建设,1,,,
,地方,1,,,
,地区,1,,,
,国家,1,,,
,合理布局,1,,,
,发展,1,,,
,区域,1,,,
,前沿,1,,,
,全球,1,,,
,优势,1,,,
,产业,1,,,
,世界,1,,,
,,,,,
推进科技体制改革，形成支持全面创新的基础制度。要健全社会主义市场经济条件下新型举国体制，充分发挥国家作为重大科技创新组织者的作用，支持周期长、风险大、难度高、前景好的战略性科学计划和科学工程，抓系统布局、系统组织、跨界集成，把政府、市场、社会等各方面力量拧成一股绳，形成未来的整体优势。要推动有效市场和有为政府更好结合，充分发挥市场在资源配置中的决定性作用，通过市场需求引导创新资源有效配置，形成推进科技创新的强大合力。,创新,4,创新,创新,创新
,形成,3,充分发挥,充分发挥,科技
,市场,3,形成,形成,国家
,系统,2,跨界,跨界,推动
,科技,2,科技体制,科技体制,科学
,科学,2,举国体制,举国体制,基础
,有效,2,整体优势,整体优势,社会
,政府,2,科技,科技,推进
,支持,2,拧成一股绳,拧成一股绳,重大
,推进,2,推进,推进,资源
,充分发挥,2,科学,科学,作用
,作用,2,有效,有效,形成
,风险,1,支持,支持,支持
,集成,1,周期长,周期长,全面
,难度,1,市场,市场,方面
,重大,1,,,
,配置,1,,,
,通过,1,,,
,跨界,1,,,
,资源配置,1,,,
,资源,1,,,
,计划,1,,,
,结合,1,,,
,组织者,1,,,
,组织,1,,,
,科技体制,1,,,
,社会主义,1,,,
,社会,1,,,
,条件,1,,,
,未来,1,,,
,更好,1,,,
,方面,1,,,
,新型,1,,,
,整体优势,1,,,
,改革,1,,,
,推动,1,,,
,拧成一股绳,1,,,
,战略性,1,,,
,强大,1,,,
,引导,1,,,
,布局,1,,,
,市场需求,1,,,
,市场经济,1,,,
,工程,1,,,
,基础,1,,,
,国家,1,,,
,周期长,1,,,
,合力,1,,,
,力量,1,,,
,前景,1,,,
,制度,1,,,
,决定性,1,,,
,全面,1,,,
,健全,1,,,
,作为,1,,,
,举国体制,1,,,
,,,,,
要重点抓好完善评价制度等基础改革，坚持质量、绩效、贡献为核心的评价导向，全面准确反映成果创新水平、转化应用绩效和对经济社会发展的实际贡献。在项目评价上，要建立健全符合科研活动规律的评价制度，完善自由探索型和任务导向型科技项目分类评价制度，建立非共识科技项目的评价机制。在人才评价上，要“破四唯”和“立新标”并举，加快建立以创新价值、能力、贡献为导向的科技人才评价体系。要支持科研事业单位探索试行更灵活的薪酬制度，稳定并强化从事基础性、前沿性、公益性研究的科研人员队伍，为其安心科研提供保障。,评价,8,评价,评价,创新
,制度,4,导向,导向,科技
,项目,3,制度,制度,发展
,贡献,3,贡献,贡献,加快
,导向,3,绩效,绩效,人才
,绩效,2,科研,科研,研究
,科研,2,项目,项目,基础
,科技,2,探索,探索,体系
,探索,2,前沿性,前沿性,坚持
,建立,2,科研活动,科研活动,能力
,完善,2,破四,破四,应用
,创新,2,完善,完善,支持
,队伍,1,科技,科技,成果
,重点,1,创新,创新,水平
,转化,1,立新,立新,全面
,质量,1,,,
,试行,1,,,
,规律,1,,,
,薪酬,1,,,
,自由,1,,,
,能力,1,,,
,经济社会,1,,,
,符合,1,,,
,立新,1,,,
,稳定,1,,,
,科研活动,1,,,
,科研人员,1,,,
,科技人才,1,,,
,破四,1,,,
,研究,1,,,
,灵活,1,,,
,水平,1,,,
,核心,1,,,
,机制,1,,,
,改革,1,,,
,支持,1,,,
,提供,1,,,
,抓好,1,,,
,成果,1,,,
,强化,1,,,
,建立健全,1,,,
,应用,1,,,
,并举,1,,,
,实际,1,,,
,安心,1,,,
,基础性,1,,,
,基础,1,,,
,坚持,1,,,
,发展,1,,,
,反映,1,,,
,加快,1,,,
,前沿性,1,,,
,分类,1,,,
,准确,1,,,
,共识,1,,,
,公益性,1,,,
,全面,1,,,
,保障,1,,,
,体系,1,,,
,任务,1,,,
,价值,1,,,
,从事,1,,,
,人才,1,,,
,事业单位,1,,,
,,,,,
科技管理改革不能只做“加法”，要善于做“减法”。要拿出更大的勇气推动科技管理职能转变，按照抓战略、抓改革、抓规划、抓服务的定位，转变作风，提升能力，减少分钱、分物、定项目等直接干预，强化规划政策引导，给予科研单位更多自主权，赋予科学家更大技术路线决定权和经费使用权，让科研单位和科研人员从繁琐、不必要的体制机制束缚中解放出来！,转变,2,科研单位,科研单位,科技
,规划,2,更大,更大,技术
,管理,2,转变,转变,推动
,科研单位,2,分物,分物,战略
,科技,2,规划,规划,提升
,更大,2,科技,科技,能力
,改革,2,改革,改革,科学家
,项目,1,减法,减法,改革
,路线,1,解放出来,解放出来,服务
,赋予,1,加法,加法,机制
,解放出来,1,科研人员,科研人员,强化
,自主权,1,决定权,决定权,管理
,能力,1,分钱,分钱,转变
,职能,1,自主权,自主权,政策
,给予,1,管理,管理,项目
,经费,1,,,
,繁琐,1,,,
,科研人员,1,,,
,科学家,1,,,
,直接,1,,,
,束缚,1,,,
,机制,1,,,
,服务,1,,,
,政策,1,,,
,提升,1,,,
,推动,1,,,
,按照,1,,,
,拿出,1,,,
,技术,1,,,
,战略,1,,,
,强化,1,,,
,引导,1,,,
,干预,1,,,
,定位,1,,,
,善于,1,,,
,勇气,1,,,
,加法,1,,,
,分钱,1,,,
,分物,1,,,
,减法,1,,,
,减少,1,,,
,决定权,1,,,
,使用权,1,,,
,作风,1,,,
,体制,1,,,
,不能,1,,,
,不必要,1,,,
,,,,,
创新不问出身，英雄不论出处。要改革重大科技项目立项和组织管理方式，实行“揭榜挂帅”、“赛马”等制度。要研究真问题，形成真榜、实榜。要真研究问题，让那些想干事、能干事、干成事的科技领军人才挂帅出征，推行技术总师负责制、经费包干制、信用承诺制，做到不论资历、不设门槛，让有真才实学的科技人员英雄有用武之地！,问题,2,挂帅,挂帅,创新
,英雄,2,干事,干事,科技
,科技,2,不论,不论,技术
,研究,2,总师,总师,人才
,挂帅,2,包干制,包干制,研究
,干事,2,英雄,英雄,重大
,不论,2,承诺制,承诺制,问题
,领军,1,真榜,真榜,形成
,项目,1,实榜,实榜,改革
,门槛,1,不设,不设,组织
,重大,1,揭榜,揭榜,制度
,那些,1,科技,科技,管理
,赛马,1,真才实学,真才实学,方式
,资历,1,科技人员,科技人员,项目
,负责制,1,用武之地,用武之地,领军
,经费,1,,,
,组织,1,,,
,管理,1,,,
,立项,1,,,
,科技人员,1,,,
,真榜,1,,,
,真才实学,1,,,
,用武之地,1,,,
,方式,1,,,
,改革,1,,,
,揭榜,1,,,
,推行,1,,,
,技术,1,,,
,承诺制,1,,,
,成事,1,,,
,总师,1,,,
,形成,1,,,
,实行,1,,,
,实榜,1,,,
,包干制,1,,,
,制度,1,,,
,创新,1,,,
,出身,1,,,
,出征,1,,,
,出处,1,,,
,做到,1,,,
,信用,1,,,
,人才,1,,,
,不问,1,,,
,不设,1,,,
,,,,,
构建开放创新生态，参与全球科技治理。科学技术具有世界性、时代性，是人类共同的财富。要统筹发展和安全，以全球视野谋划和推动创新，积极融入全球创新网络，聚焦气候变化、人类健康等问题，加强同各国科研人员的联合研发。要主动设计和牵头发起国际大科学计划和大科学工程，设立面向全球的科学研究基金。,全球,4,全球,全球,创新
,创新,3,创新,创新,科技
,科学,2,时代性,时代性,发展
,人类,2,人类,人类,推动
,面向,1,科学,科学,加强
,问题,1,科研人员,科研人员,科学
,财富,1,牵头,牵头,国际
,谋划,1,融入,融入,全球
,设计,1,谋划,谋划,人类
,设立,1,聚焦,聚焦,问题
,计划,1,世界性,世界性,科学技术
,视野,1,统筹,统筹,积极
,融入,1,视野,视野,具有
,聚焦,1,科学研究,科学研究,研发
,联合,1,构建,构建,安全
,网络,1,,,
,统筹,1,,,
,积极,1,,,
,科研人员,1,,,
,科技,1,,,
,科学研究,1,,,
,科学技术,1,,,
,研发,1,,,
,生态,1,,,
,牵头,1,,,
,治理,1,,,
,气候变化,1,,,
,构建,1,,,
,时代性,1,,,
,推动,1,,,
,开放,1,,,
,工程,1,,,
,安全,1,,,
,基金,1,,,
,国际,1,,,
,各国,1,,,
,发起,1,,,
,发展,1,,,
,参与,1,,,
,加强,1,,,
,具有,1,,,
,共同,1,,,
,健康,1,,,
,主动,1,,,
,世界性,1,,,
,,,,,
科技是发展的利器，也可能成为风险的源头。要前瞻研判科技发展带来的规则冲突、社会风险、伦理挑战，完善相关法律法规、伦理审查规则及监管框架。要深度参与全球科技治理，贡献中国智慧，塑造科技向善的文化理念，让科技更好增进人类福祉，让中国科技为推动构建人类命运共同体作出更大贡献！,科技,6,科技,科技,科技
,风险,2,伦理,伦理,发展
,贡献,2,规则,规则,推动
,规则,2,贡献,贡献,中国
,发展,2,人类,人类,社会
,伦理,2,向善,向善,全球
,人类,2,福祉,福祉,人类
,中国,2,风险,风险,成为
,福祉,1,前瞻,前瞻,构建
,社会,1,利器,利器,完善
,研判,1,研判,研判,贡献
,相关,1,共同体,共同体,深度
,监管,1,增进,增进,作出
,理念,1,法律法规,法律法规,更好
,源头,1,源头,源头,智慧
,深度,1,,,
,法律法规,1,,,
,治理,1,,,
,框架,1,,,
,构建,1,,,
,更好,1,,,
,更大,1,,,
,智慧,1,,,
,文化,1,,,
,推动,1,,,
,挑战,1,,,
,成为,1,,,
,带来,1,,,
,审查,1,,,
,完善,1,,,
,增进,1,,,
,塑造,1,,,
,命运,1,,,
,向善,1,,,
,可能,1,,,
,参与,1,,,
,前瞻,1,,,
,利器,1,,,
,冲突,1,,,
,共同体,1,,,
,全球,1,,,
,作出,1,,,
,,,,,
激发各类人才创新活力，建设全球人才高地。世界科技强国必须能够在全球范围内吸引人才、留住人才、用好人才。我国要实现高水平科技自立自强，归根结底要靠高水平创新人才。,人才,6,人才,人才,创新
,高水平,2,高水平,高水平,科技
,科技,2,自立自强,自立自强,建设
,创新,2,科技,科技,我国
,全球,2,创新,创新,人才
,高地,1,全球,全球,世界
,范围,1,归根结底,归根结底,实现
,自立自强,1,留住,留住,全球
,能够,1,高地,高地,必须
,留住,1,强国,强国,强国
,激发,1,活力,活力,活力
,活力,1,激发,激发,激发
,我国,1,各类,各类,自立自强
,必须,1,吸引,吸引,高水平
,归根结底,1,范围,范围,各类
,强国,1,,,
,建设,1,,,
,实现,1,,,
,吸引,1,,,
,各类,1,,,
,世界,1,,,
,,,,,
培养创新型人才是国家、民族长远发展的大计。当今世界的竞争说到底是人才竞争、教育竞争。要更加重视人才自主培养，更加重视科学精神、创新能力、批判性思维的培养培育。要更加重视青年人才培养，努力造就一批具有世界影响力的顶尖科技人才，稳定支持一批创新团队，培养更多高素质技术技能人才、能工巧匠、大国工匠。我国教育是能够培养出大师来的，我们要有这个自信！要在全社会营造尊重劳动、尊重知识、尊重人才、尊重创造的环境，形成崇尚科学的风尚，让更多的青少年心怀科学梦想、树立创新志向。“栽下梧桐树，引来金凤凰。”要构筑集聚全球优秀人才的科研创新高地，完善高端人才、专业人才来华工作、科研、交流的政策。,培养,5,培养,培养,创新
,人才,5,人才,人才,发展
,重视,3,竞争,竞争,技术
,竞争,3,重视,重视,国家
,科学,3,创新,创新,我国
,更加,3,科学,科学,我们
,创新,3,更加,更加,科学
,科研,2,科研,科研,人才
,教育,2,尊重,尊重,世界
,尊重,2,一批,一批,自主
,一批,2,尊重人才,尊重人才,社会
,高素质,1,尊重知识,尊重知识,全球
,高端,1,金凤凰,金凤凰,形成
,高地,1,教育,教育,工作
,风尚,1,栽下,栽下,支持
,顶尖,1,,,
,青年,1,,,
,青少年,1,,,
,集聚,1,,,
,长远,1,,,
,金凤凰,1,,,
,造就,1,,,
,这个,1,,,
,说到底,1,,,
,营造,1,,,
,自信,1,,,
,自主,1,,,
,能工巧匠,1,,,
,能够,1,,,
,精神,1,,,
,稳定,1,,,
,科技人才,1,,,
,社会,1,,,
,环境,1,,,
,民族,1,,,
,梧桐树,1,,,
,梦想,1,,,
,栽下,1,,,
,树立,1,,,
,构筑,1,,,
,来华,1,,,
,政策,1,,,
,支持,1,,,
,技能,1,,,
,技术,1,,,
,批判性,1,,,
,我国,1,,,
,我们,1,,,
,思维,1,,,
,志向,1,,,
,心怀,1,,,
,影响力,1,,,
,形成,1,,,
,当今世界,1,,,
,引来,1,,,
,工匠,1,,,
,工作,1,,,
,崇尚,1,,,
,尊重知识,1,,,
,尊重人才,1,,,
,完善,1,,,
,大计,1,,,
,大师,1,,,
,大国,1,,,
,培育,1,,,
,国家,1,,,
,团队,1,,,
,发展,1,,,
,劳动,1,,,
,努力,1,,,
,创造,1,,,
,创新能力,1,,,
,创新型,1,,,
,具有,1,,,
,全球,1,,,
,优秀人才,1,,,
,人才培养,1,,,
,交流,1,,,
,世界,1,,,
,专业人才,1,,,
,,,,,
科技创新离不开科技人员持久的时间投入。为了保证科研人员的时间，1961年中央就曾提出“保证科技人员每周有5天时间搞科研工作”。保障时间就是保护创新能力！要建立让科研人员把主要精力放在科研上的保障机制，让科技人员把主要精力投入科技创新和研发活动。各类应景性、应酬性活动少一点科技人员参加，不会带来什么损失！决不能让科技人员把大量时间花在一些无谓的迎来送往活动上，花在不必要的评审评价活动上，花在形式主义、官僚主义的种种活动上！,科技人员,5,科技人员,科技人员,创新
,活动,5,活动,活动,科技
,时间,5,时间,时间,创新能力
,精力,2,科研人员,科研人员,研发
,科研人员,2,精力,精力,科研
,科技,2,1961,1961,投入
,投入,2,投入,投入,建立
,创新,2,科技,科技,保障
,保证,2,创新,创新,活动
,主要,2,保证,保证,提出
,迎来送往,1,迎来送往,迎来送往,评价
,评审,1,保障机制,保障机制,保护
,评价,1,应景,应景,带来
,科研工作,1,科研工作,科研工作,就是
,科研,1,官僚主义,官僚主义,主要
,种种,1,,,
,离不开,1,,,
,研发,1,,,
,每周,1,,,
,无谓,1,,,
,放在,1,,,
,提出,1,,,
,损失,1,,,
,持久,1,,,
,形式主义,1,,,
,建立,1,,,
,应酬,1,,,
,应景,1,,,
,带来,1,,,
,就是,1,,,
,官僚主义,1,,,
,大量,1,,,
,各类,1,,,
,参加,1,,,
,创新能力,1,,,
,决不能,1,,,
,保障机制,1,,,
,保障,1,,,
,保护,1,,,
,什么,1,,,
,为了,1,,,
,中央,1,,,
,不必要,1,,,
,不会,1,,,
,一点,1,,,
,一些,1,,,
,1961,1,,,
,,,,,
中国科学院、中国工程院是国家科学技术界和工程科技界的最高学术机构，是国家战略科技力量。要发挥两院作为国家队的学术引领作用、关键核心技术攻关作用、创新人才培养作用，解决重大原创的科学问题，勇闯创新“无人区”，突破制约发展的关键核心技术，发现、培养、集聚一批高素质人才和高水平创新团队。要强化两院的国家高端智库职能，发挥战略科学家作用，积极开展咨询评议，服务国家决策。,国家,4,两院,两院,创新
,作用,4,作用,作用,科技
,创新,3,核心技术,核心技术,发展
,核心技术,2,创新,创新,国家
,战略,2,国家,国家,科学
,学术,2,学术,学术,人才
,发挥,2,勇闯,勇闯,战略
,关键,2,发挥,发挥,关键
,两院,2,关键,关键,重大
,高素质,1,战略,战略,发挥
,高端,1,科技界,科技界,突破
,高水平,1,智库,智库,核心技术
,集聚,1,无人区,无人区,问题
,问题,1,攻关,攻关,作用
,重大,1,人才培养,人才培养,科学技术
,评议,1,,,
,解决,1,,,
,职能,1,,,
,突破,1,,,
,积极开展,1,,,
,科技界,1,,,
,科技,1,,,
,科学技术,1,,,
,科学家,1,,,
,科学,1,,,
,机构,1,,,
,服务,1,,,
,最高,1,,,
,智库,1,,,
,无人区,1,,,
,攻关,1,,,
,强化,1,,,
,引领,1,,,
,工程,1,,,
,培养,1,,,
,国家队,1,,,
,团队,1,,,
,咨询,1,,,
,发现,1,,,
,发展,1,,,
,原创,1,,,
,勇闯,1,,,
,力量,1,,,
,制约,1,,,
,决策,1,,,
,作为,1,,,
,人才培养,1,,,
,人才,1,,,
,中国科学院,1,,,
,中国工程院,1,,,
,一批,1,,,
,,,,,
中国科协要肩负起党和政府联系科技工作者桥梁和纽带的职责，坚持为科技工作者服务、为创新驱动发展服务、为提高全民科学素质服务、为党和政府科学决策服务，更广泛地把广大科技工作者团结在党的周围，弘扬科学家精神，涵养优良学风。要坚持面向世界、面向未来，增进对国际科技界的开放、信任、合作，为全面建设社会主义现代化国家、推动构建人类命运共同体作出更大贡献。,服务,4,工作者,工作者,创新
,科技,3,服务,服务,科技
,工作者,3,党和政府,党和政府,发展
,坚持,2,科技,科技,建设
,党和政府,2,面向世界,面向世界,国家
,驱动,1,坚持,坚持,推动
,面向未来,1,肩负起,肩负起,合作
,面向世界,1,面向未来,面向未来,科学
,贡献,1,科学决策,科学决策,国际
,肩负起,1,中国科协,中国科协,坚持
,联系,1,科技界,科技界,人类
,职责,1,学风,学风,提高
,纽带,1,涵养,涵养,工作者
,素质,1,弘扬,弘扬,广大
,精神,1,纽带,纽带,科学家
,科技界,1,,,
,科学家,1,,,
,科学决策,1,,,
,科学,1,,,
,社会主义,1,,,
,现代化,1,,,
,涵养,1,,,
,桥梁,1,,,
,构建,1,,,
,更大,1,,,
,提高,1,,,
,推动,1,,,
,弘扬,1,,,
,开放,1,,,
,建设,1,,,
,广泛,1,,,
,广大,1,,,
,学风,1,,,
,增进,1,,,
,国际,1,,,
,国家,1,,,
,团结,1,,,
,命运,1,,,
,周围,1,,,
,合作,1,,,
,发展,1,,,
,创新,1,,,
,共同体,1,,,
,全面,1,,,
,全民,1,,,
,信任,1,,,
,作出,1,,,
,优良,1,,,
,人类,1,,,
,中国科协,1,,,
,,,,,
院士是我国科学技术方面和工程科技领域的最高荣誉称号。两院院士是国家的财富、人民的骄傲、民族的光荣。党的十八届三中全会以来，我们改革院士制度，取得积极成效。党的十九届五中全会提出深化院士制度改革，让院士称号进一步回归荣誉性、学术性。在院士评选中要打破论资排辈，杜绝非学术性因素的影响，加强社会监督，维护院士称号的纯洁性。,院士,7,院士,院士,国家
,称号,2,学术性,学术性,我国
,改革,2,称号,称号,加强
,学术性,2,中要,中要,我们
,制度,2,荣誉性,荣誉性,社会
,骄傲,1,科技领域,科技领域,人民
,进一步,1,论资排辈,论资排辈,科学技术
,财富,1,改革,改革,积极
,评选,1,纯洁性,纯洁性,方面
,论资排辈,1,制度,制度,改革
,荣誉称号,1,五中全会,五中全会,取得
,荣誉性,1,荣誉称号,荣誉称号,制度
,维护,1,十九,十九,深化
,纯洁性,1,三中全会,三中全会,院士
,积极,1,两院,两院,进一步
,科技领域,1,,,
,科学技术,1,,,
,社会,1,,,
,监督,1,,,
,深化,1,,,
,民族,1,,,
,杜绝,1,,,
,最高,1,,,
,方面,1,,,
,提出,1,,,
,打破,1,,,
,我国,1,,,
,我们,1,,,
,成效,1,,,
,影响,1,,,
,工程,1,,,
,国家,1,,,
,因素,1,,,
,回归,1,,,
,取得,1,,,
,十八,1,,,
,十九,1,,,
,加强,1,,,
,光荣,1,,,
,以来,1,,,
,人民,1,,,
,五中全会,1,,,
,中要,1,,,
,两院,1,,,
,三中全会,1,,,
,,,,,
这里，我给院士们提几点希望。,院士,1,几点,几点,希望
,这里,1,院士,院士,院士
,希望,1,希望,希望,这里
,几点,1,这里,这里,几点
,,,,,
——希望广大院士做胸怀祖国、服务人民的表率。在中华民族伟大复兴的征程上，一代又一代科学家心系祖国和人民，不畏艰难，无私奉献，为科学技术进步、人民生活改善、中华民族发展作出了重大贡献。新时代更需要继承发扬以国家民族命运为己任的爱国主义精神，更需要继续发扬以爱国主义为底色的科学家精神。广大院士要不忘初心、牢记使命，响应党的号召，听从祖国召唤，保持深厚的家国情怀和强烈的社会责任感，为党、为祖国、为人民鞠躬尽瘁、不懈奋斗！,人民,4,祖国,祖国,发展
,祖国,3,人民,人民,国家
,需要,2,爱国主义,爱国主义,社会
,院士,2,中华民族,中华民族,人民
,精神,2,院士,院士,科学技术
,科学家,2,一代,一代,广大
,爱国主义,2,胸怀祖国,胸怀祖国,科学家
,广大,2,科学家,科学家,需要
,中华民族,2,初心,初心,精神
